timestamp,device_id,r1,r2,r3,r4,r5,r6
1746740680,ecg_monitor_01,0.87,0.0,0.0,0,0,0
1746741065,infusion_pump_03,0.9405329507910849,0.0,0.0,0,0,0
1746739875,ventilator_02,0.56,0.9669138773517404,0.0,0,0,0
1746740533,ventilator_01,0.72,0.9353659498247525,0.0,0,0,0
1746739920,bed_sensor_01,1.0,0.0,0.0,0,0,0
1746740041,wheelchair_01,0.44,0.975,1.0,0,0,0
1746740194,infusion_pump_01,0.7922065289262359,0.0,0.0,0,0,0
1746740759,ecg_monitor_01,0.71,0.0,0.0,0,0,0
1746742886,ventilator_02,0.96,0.7300573453198338,0.0,0,0,0
1746742288,ecg_monitor_01,0.8,0.0,0.0,0,0,0
1746740704,ventilator_01,0.96,0.6085486910244384,0.0,0,0,0
1746742005,wheelchair_03,0.91,0.8833333333333333,0.4,0,0,0
1746739673,ventilator_01,0.76,0.7000187542680187,0.0,0,0,0
1746739649,ventilator_02,0.6,0.844415798647424,0.0,0,0,0
1746742966,bed_sensor_02,0.0,0.0,0.0,0,0,0
1746740619,bed_sensor_02,0.0,0.0,0.0,0,0,0
1746741668,wheelchair_03,0.47,0.95,0.8,0,0,0
1746742350,ventilator_01,1.0,0.9357920495858905,0.0,0,0,0
1746742696,ecg_monitor_03,0.64,0.0,0.0,0,0,0
1746741143,infusion_pump_01,0.5305755354568901,0.0,0.0,0,0,0
1746740262,infusion_pump_01,0.9879965067417755,0.0,0.0,0,0,0
1746742004,ventilator_02,0.48,0.8059919179979675,0.0,0,0,0
1746740761,bed_sensor_01,0.0,0.0,0.0,0,0,0
1746740610,infusion_pump_03,0.7323377916104207,0.0,0.0,0,0,0
1746740790,wheelchair_02,0.53,0.95,0.6,0,0,0
1746742712,bed_sensor_02,0.0,0.0,0.0,0,0,0
1746742034,ecg_monitor_02,0.97,0.0,0.0,0,0,0
1746742437,ventilator_02,0.48,0.9640256014664791,0.0,0,0,0
1746742074,ventilator_03,0.72,0.8680975506118416,0.0,0,0,0
1746742440,wheelchair_01,0.26,0.8666666666666667,0.2,0,0,0
1746740434,ventilator_03,0.84,0.7143643225185797,0.0,0,0,0
1746740399,ecg_monitor_02,0.7,0.0,0.0,0,0,0
1746741371,wheelchair_01,0.27,0.8333333333333334,0.4,0,0,0
1746741246,ventilator_03,0.76,0.7237327637198075,0.0,0,0,0
1746742233,bed_sensor_01,0.0,0.0,0.0,0,0,0
1746741427,ecg_monitor_01,0.8,0.0,0.0,0,0,0
1746740031,ventilator_01,0.84,0.7262763061724751,0.0,0,0,0
1746742292,wheelchair_01,0.76,0.9916666666666667,0.6,0,0,0
1746739724,ecg_monitor_02,0.69,0.0,0.0,0,0,0
1746740833,bed_sensor_01,0.0,0.0,0.0,0,0,0
1746741504,ventilator_02,1.0,0.7285075082215544,0.0,0,0,0
1746742623,infusion_pump_01,0.5447186185097925,0.0,0.0,0,0,0
1746742205,infusion_pump_03,0.38022749930114075,0.0,0.0,0,0,0
1746739659,wheelchair_02,0.78,0.9083333333333333,1.0,0,0,0
1746742334,ecg_monitor_03,0.62,0.0,0.0,0,0,0
1746740739,bed_sensor_01,0.0,0.0,0.0,0,0,0
1746742275,bed_sensor_03,0.0,0.0,0.0,0,0,0
1746741277,infusion_pump_02,0.7940535449285497,0.0,0.0,0,0,0
1746740219,ecg_monitor_03,0.96,0.0,0.0,0,0,0
1746742200,infusion_pump_02,0.6549079591079494,0.0,0.0,0,0,0
1746741093,ventilator_03,0.52,0.8637856358029516,0.0,0,0,0
1746742860,ecg_monitor_01,0.66,0.0,0.0,0,0,0
1746740261,bed_sensor_02,0.0,0.0,0.0,0,0,0
1746739741,ecg_monitor_02,0.95,0.0,0.0,0,0,0
1746741926,ecg_monitor_03,0.66,0.0,0.0,0,0,0
1746740746,ventilator_01,0.72,0.8685886769382871,0.0,0,0,0
1746741583,infusion_pump_03,0.4164167230789537,0.0,0.0,0,0,0
1746739998,bed_sensor_03,0.0,0.0,0.0,0,0,0
1746741900,ventilator_03,0.56,0.9474003341469805,0.0,0,0,0
1746739434,bed_sensor_01,1.0,0.0,0.0,0,0,0
1746740717,infusion_pump_02,0.2603920737533635,0.0,0.0,0,0,0
1746742379,ventilator_03,0.88,0.9571229130215557,0.0,0,0,0
1746742026,ventilator_02,1.0,0.8922634283959526,0.0,0,0,0
1746741209,ventilator_03,0.72,0.6778035407162128,0.0,0,0,0
1746741525,ecg_monitor_02,0.92,0.0,0.0,0,0,0
1746739479,infusion_pump_02,0.7475527914254753,0.0,0.0,0,0,0
1746740505,ventilator_02,0.96,0.8645054091217046,0.0,0,0,0
1746740230,ventilator_03,0.48,0.6660959682605883,0.0,0,0,0
1746739858,ecg_monitor_01,0.75,0.0,0.0,0,0,0
1746740018,ventilator_03,1.0,0.8457332829212633,0.0,0,0,0
1746741796,ventilator_01,0.92,0.6205642177897772,0.0,0,0,0
1746742152,wheelchair_02,0.61,0.9583333333333334,0.4,0,0,0
1746740242,infusion_pump_03,0.7429593996003202,0.0,0.0,0,0,0
1746741345,bed_sensor_03,1.0,0.0,0.0,0,0,0
1746739412,infusion_pump_03,0.5565002384308918,0.0,0.0,0,0,0
1746740207,bed_sensor_01,0.0,0.0,0.0,0,0,0
1746740200,bed_sensor_02,0.0,0.0,0.0,0,0,0
1746741388,ventilator_01,0.92,0.983374471250746,0.0,0,0,0
1746742773,ecg_monitor_03,0.97,0.0,0.0,0,0,0
1746741746,infusion_pump_01,0.8655725415375514,0.0,0.0,0,0,0
1746742470,bed_sensor_03,1.0,0.0,0.0,0,0,0
1746741998,infusion_pump_01,0.27486290683209136,0.0,0.0,0,0,0
1746742022,ecg_monitor_03,0.88,0.0,0.0,0,0,0
1746742923,infusion_pump_02,0.9872285118081333,0.0,0.0,0,0,0
1746740064,wheelchair_03,0.3,0.8583333333333333,0.6,0,0,0
1746742723,ecg_monitor_01,0.88,0.0,0.0,0,0,0
1746742346,ecg_monitor_03,0.84,0.0,0.0,0,0,0
1746741197,ecg_monitor_01,0.74,0.0,0.0,0,0,0
1746742990,ecg_monitor_02,0.67,0.0,0.0,0,0,0
1746741553,infusion_pump_02,0.9590227042084165,0.0,0.0,0,0,0
1746742023,ventilator_02,0.92,0.6776370752738351,0.0,0,0,0
1746739614,bed_sensor_03,1.0,0.0,0.0,0,0,0
1746740417,bed_sensor_03,1.0,0.0,0.0,0,0,0
1746742626,bed_sensor_03,1.0,0.0,0.0,0,0,0
1746740711,infusion_pump_01,0.36965390720348884,0.0,0.0,0,0,0
1746740842,bed_sensor_02,1.0,0.0,0.0,0,0,0
1746742672,bed_sensor_02,1.0,0.0,0.0,0,0,0
1746742599,infusion_pump_03,0.5689785959351603,0.0,0.0,0,0,0
1746740595,wheelchair_01,0.29,0.9583333333333334,0.4,0,0,0
1746742987,wheelchair_03,0.27,0.95,0.8,0,0,0
1746741938,ventilator_03,0.72,0.9693140561320946,0.0,0,0,0
1746739455,ventilator_01,0.64,0.6192903106615286,0.0,0,0,0
1746741172,wheelchair_03,0.83,0.925,0.8,0,0,0
1746740036,wheelchair_03,0.34,0.8916666666666667,0.4,0,0,0
1746740812,ecg_monitor_03,0.6,0.0,0.0,0,0,0
1746740143,wheelchair_01,0.26,0.8666666666666667,0.8,0,0,0
1746741719,ecg_monitor_03,0.71,0.0,0.0,0,0,0
1746741620,bed_sensor_02,0.0,0.0,0.0,0,0,0
1746742293,ecg_monitor_01,0.7,0.0,0.0,0,0,0
1746739424,ecg_monitor_03,0.96,0.0,0.0,0,0,0
1746740864,wheelchair_03,0.28,0.8916666666666667,0.6,0,0,0
1746740007,ecg_monitor_01,0.71,0.0,0.0,0,0,0
1746740966,bed_sensor_03,0.0,0.0,0.0,0,0,0
1746740731,infusion_pump_02,0.7216000609407925,0.0,0.0,0,0,0
1746740071,ventilator_01,0.88,0.96265650495033,0.0,0,0,0
1746739751,ventilator_01,0.64,0.7766078331677725,0.0,0,0,0
1746741076,ventilator_03,0.6,0.67145506775171,0.0,0,0,0
1746742073,infusion_pump_02,0.9159263281699395,0.0,0.0,0,0,0
1746740261,ventilator_02,0.8,0.9272055290558097,0.0,0,0,0
1746740697,ecg_monitor_01,0.67,0.0,0.0,0,0,0
1746740586,infusion_pump_01,0.5996218950998237,0.0,0.0,0,0,0
1746740266,ecg_monitor_03,0.62,0.0,0.0,0,0,0
1746742499,bed_sensor_03,0.0,0.0,0.0,0,0,0
1746740671,ecg_monitor_01,0.64,0.0,0.0,0,0,0
1746741144,ventilator_03,0.96,0.6388306396573326,0.0,0,0,0
1746741467,wheelchair_02,0.46,0.875,0.8,0,0,0
1746740715,ecg_monitor_03,0.71,0.0,0.0,0,0,0
1746740812,bed_sensor_01,1.0,0.0,0.0,0,0,0
1746742147,bed_sensor_02,0.0,0.0,0.0,0,0,0
1746740328,infusion_pump_03,0.8422160172152612,0.0,0.0,0,0,0
1746741244,infusion_pump_01,0.9869025268371283,0.0,0.0,0,0,0
1746739679,bed_sensor_03,1.0,0.0,0.0,0,0,0
1746742599,ecg_monitor_01,0.66,0.0,0.0,0,0,0
1746740493,wheelchair_03,0.25,0.9583333333333334,1.0,0,0,0
1746739657,ventilator_01,0.72,0.8361994602365792,0.0,0,0,0
1746742106,bed_sensor_02,1.0,0.0,0.0,0,0,0
1746740508,infusion_pump_02,0.9921499567902736,0.0,0.0,0,0,0
1746740262,infusion_pump_02,0.3513884921329036,0.0,0.0,0,0,0
1746740515,ventilator_02,0.64,0.6820031650803198,0.0,0,0,0
1746740541,bed_sensor_01,1.0,0.0,0.0,0,0,0
1746740808,bed_sensor_03,1.0,0.0,0.0,0,0,0
1746741475,ventilator_01,0.96,0.6057840032297264,0.0,0,0,0
1746742545,wheelchair_03,0.98,0.8416666666666667,0.4,0,0,0
1746740877,infusion_pump_02,0.5242892061773081,0.0,0.0,0,0,0
1746740341,ecg_monitor_02,0.89,0.0,0.0,0,0,0
1746740843,ventilator_02,0.72,0.6331783002383324,0.0,0,0,0
1746741826,ecg_monitor_02,0.84,0.0,0.0,0,0,0
1746742957,wheelchair_01,0.86,0.975,0.6,0,0,0
1746742157,ecg_monitor_03,0.63,0.0,0.0,0,0,0
1746742053,ecg_monitor_02,0.73,0.0,0.0,0,0,0
1746742084,ventilator_03,0.56,0.8691291126355875,0.0,0,0,0
1746741435,ecg_monitor_01,0.76,0.0,0.0,0,0,0
1746742248,wheelchair_03,0.36,0.875,0.4,0,0,0
1746742973,ventilator_03,0.68,0.8913129240854678,0.0,0,0,0
1746741278,ecg_monitor_01,0.9,0.0,0.0,0,0,0
1746741820,bed_sensor_02,1.0,0.0,0.0,0,0,0
1746742916,ecg_monitor_01,0.62,0.0,0.0,0,0,0
1746739513,wheelchair_03,0.39,0.9833333333333333,1.0,0,0,0
1746742085,infusion_pump_03,0.5312448657370247,0.0,0.0,0,0,0
1746740607,ventilator_01,0.76,0.7519503314942585,0.0,0,0,0
1746742912,infusion_pump_01,0.9378693677982993,0.0,0.0,0,0,0
1746740746,bed_sensor_02,1.0,0.0,0.0,0,0,0
1746741682,infusion_pump_02,0.8061766240843886,0.0,0.0,0,0,0
1746740340,wheelchair_03,0.67,0.9166666666666666,0.4,0,0,0
1746740623,wheelchair_03,0.4,0.9333333333333333,0.4,0,0,0
1746742433,ventilator_01,0.52,0.7312564005802495,0.0,0,0,0
1746740473,wheelchair_01,1.0,0.9916666666666667,0.8,0,0,0
1746741243,ventilator_01,0.56,0.8348925849500793,0.0,0,0,0
1746741686,ecg_monitor_03,0.67,0.0,0.0,0,0,0
1746741130,ecg_monitor_03,0.92,0.0,0.0,0,0,0
1746742949,infusion_pump_03,0.2163300166057762,0.0,0.0,0,0,0
1746739723,wheelchair_01,0.8,0.925,1.0,0,0,0
1746742609,ecg_monitor_02,0.95,0.0,0.0,0,0,0
1746741945,infusion_pump_02,0.8305991713532545,0.0,0.0,0,0,0
1746740927,bed_sensor_01,1.0,0.0,0.0,0,0,0
1746741117,ventilator_03,0.68,0.8369666818786029,0.0,0,0,0
1746741889,ecg_monitor_01,0.94,0.0,0.0,0,0,0
1746741077,ecg_monitor_02,0.89,0.0,0.0,0,0,0
1746742642,ecg_monitor_02,0.65,0.0,0.0,0,0,0
1746741685,ventilator_01,0.88,0.9197051961371631,0.0,0,0,0
1746740225,ecg_monitor_01,0.83,0.0,0.0,0,0,0
1746740344,wheelchair_02,0.45,0.8333333333333334,1.0,0,0,0
1746742061,ecg_monitor_03,0.78,0.0,0.0,0,0,0
1746742369,infusion_pump_01,0.8525898110616525,0.0,0.0,0,0,0
1746742015,infusion_pump_03,0.7839394919976911,0.0,0.0,0,0,0
1746741852,infusion_pump_02,0.43185395527757076,0.0,0.0,0,0,0
1746740792,wheelchair_01,0.94,0.9,0.4,0,0,0
1746741206,wheelchair_03,0.37,0.9833333333333333,0.6,0,0,0
1746740129,bed_sensor_02,1.0,0.0,0.0,0,0,0
1746742262,ventilator_02,0.68,0.9947692306534106,0.0,0,0,0
1746742442,bed_sensor_03,1.0,0.0,0.0,0,0,0
1746741697,bed_sensor_01,1.0,0.0,0.0,0,0,0
1746742671,ventilator_02,0.76,0.7197515819384744,0.0,0,0,0
1746741526,wheelchair_02,0.54,0.9583333333333334,1.0,0,0,0
1746741858,wheelchair_01,0.32,0.8666666666666667,0.6,0,0,0
1746742108,ecg_monitor_02,0.79,0.0,0.0,0,0,0
1746742112,wheelchair_01,0.4,0.8416666666666667,0.6,0,0,0
1746742677,wheelchair_02,0.72,0.8916666666666667,1.0,0,0,0
1746741324,ecg_monitor_03,0.69,0.0,0.0,0,0,0
1746740985,bed_sensor_03,0.0,0.0,0.0,0,0,0
1746740700,bed_sensor_03,0.0,0.0,0.0,0,0,0
1746739626,wheelchair_03,0.45,0.9083333333333333,0.8,0,0,0
1746742645,wheelchair_03,0.68,0.9083333333333333,0.6,0,0,0
1746741387,ecg_monitor_03,0.95,0.0,0.0,0,0,0
1746742435,wheelchair_01,0.85,0.925,0.4,0,0,0
1746741657,bed_sensor_01,1.0,0.0,0.0,0,0,0
1746741154,bed_sensor_01,1.0,0.0,0.0,0,0,0
1746741080,bed_sensor_02,0.0,0.0,0.0,0,0,0
1746741649,ecg_monitor_01,0.94,0.0,0.0,0,0,0
1746739581,wheelchair_01,0.2,0.875,0.6,0,0,0
1746742816,ventilator_02,0.96,0.8083279935143479,0.0,0,0,0
1746740390,wheelchair_03,0.38,0.9916666666666667,0.8,0,0,0
1746739474,ventilator_03,0.92,0.7962839810921116,0.0,0,0,0
1746741569,ventilator_03,0.92,0.9982030753426594,0.0,0,0,0
1746740087,wheelchair_01,0.26,0.975,1.0,0,0,0
1746741795,bed_sensor_02,1.0,0.0,0.0,0,0,0
1746742287,ventilator_03,0.48,0.8227615432193047,0.0,0,0,0
1746741880,ecg_monitor_02,0.96,0.0,0.0,0,0,0
1746740131,wheelchair_03,0.6,0.975,0.2,0,0,0
1746741851,ventilator_03,0.56,0.9732290458428647,0.0,0,0,0
1746739592,infusion_pump_03,0.40108894830900854,0.0,0.0,0,0,0
1746741327,infusion_pump_02,0.4970956870433063,0.0,0.0,0,0,0
1746739551,ecg_monitor_02,0.85,0.0,0.0,0,0,0
1746742275,infusion_pump_02,0.3004153149242592,0.0,0.0,0,0,0
1746739939,infusion_pump_02,0.9280401132249017,0.0,0.0,0,0,0
1746740257,wheelchair_01,0.77,0.8416666666666667,1.0,0,0,0
1746739896,infusion_pump_03,0.22743760150395723,0.0,0.0,0,0,0
1746741745,infusion_pump_02,0.7443423414207215,0.0,0.0,0,0,0
1746740450,bed_sensor_03,1.0,0.0,0.0,0,0,0
1746739522,bed_sensor_01,1.0,0.0,0.0,0,0,0
1746740854,ecg_monitor_02,0.97,0.0,0.0,0,0,0
1746741860,ecg_monitor_03,0.95,0.0,0.0,0,0,0
1746741781,bed_sensor_01,0.0,0.0,0.0,0,0,0
1746739944,ecg_monitor_03,0.85,0.0,0.0,0,0,0
1746742502,wheelchair_01,0.29,0.9583333333333334,0.6,0,0,0
1746740248,infusion_pump_02,0.22134661597857716,0.0,0.0,0,0,0
1746742336,ventilator_01,1.0,0.9181441258698694,0.0,0,0,0
1746742742,ventilator_01,0.88,0.896864692285432,0.0,0,0,0
1746739539,wheelchair_01,0.63,0.85,0.8,0,0,0
1746742903,ecg_monitor_01,0.97,0.0,0.0,0,0,0
1746739918,infusion_pump_03,0.6230155791752847,0.0,0.0,0,0,0
1746742313,ventilator_01,0.72,0.6745240580214854,0.0,0,0,0
1746742394,ventilator_02,0.92,0.892092038652161,0.0,0,0,0
1746740051,bed_sensor_02,1.0,0.0,0.0,0,0,0
1746741322,wheelchair_03,0.3,0.9166666666666666,0.2,0,0,0
1746740456,bed_sensor_01,1.0,0.0,0.0,0,0,0
1746740657,wheelchair_03,0.46,0.9,0.4,0,0,0
1746740321,wheelchair_01,0.34,0.925,0.2,0,0,0
1746740524,bed_sensor_02,1.0,0.0,0.0,0,0,0
1746740460,infusion_pump_03,0.7184294918287866,0.0,0.0,0,0,0
1746740704,bed_sensor_03,1.0,0.0,0.0,0,0,0
1746740388,ventilator_01,0.56,0.6112909159105064,0.0,0,0,0
1746740766,infusion_pump_03,0.553847633514442,0.0,0.0,0,0,0
1746742605,ventilator_01,0.68,0.8152791156379063,0.0,0,0,0
1746740790,ecg_monitor_01,0.67,0.0,0.0,0,0,0
1746740181,ventilator_01,0.76,0.7968220118584788,0.0,0,0,0
1746740137,ecg_monitor_02,0.94,0.0,0.0,0,0,0
1746739808,wheelchair_01,0.44,0.9083333333333333,0.2,0,0,0
1746741189,wheelchair_03,0.77,0.8583333333333333,0.6,0,0,0
1746742638,ecg_monitor_01,0.6,0.0,0.0,0,0,0
1746741986,bed_sensor_02,0.0,0.0,0.0,0,0,0
1746739815,bed_sensor_03,0.0,0.0,0.0,0,0,0
1746740272,infusion_pump_02,0.20018395484366877,0.0,0.0,0,0,0
1746742255,wheelchair_01,0.79,0.9083333333333333,0.4,0,0,0
1746741216,ventilator_01,0.64,0.6400945706462162,0.0,0,0,0
1746740226,wheelchair_02,0.9,0.8416666666666667,0.4,0,0,0
1746741462,ecg_monitor_02,0.6,0.0,0.0,0,0,0
1746739835,bed_sensor_03,1.0,0.0,0.0,0,0,0
1746739802,wheelchair_02,0.59,0.8416666666666667,1.0,0,0,0
1746742225,wheelchair_03,0.6,0.9166666666666666,0.6,0,0,0
1746741058,ecg_monitor_01,0.73,0.0,0.0,0,0,0
1746739745,wheelchair_02,0.8,0.8333333333333334,0.4,0,0,0
1746740622,wheelchair_02,0.63,0.9333333333333333,0.6,0,0,0
1746740232,wheelchair_03,0.49,0.9,0.4,0,0,0
1746742301,bed_sensor_02,0.0,0.0,0.0,0,0,0
1746742591,infusion_pump_02,0.4290198986005841,0.0,0.0,0,0,0
1746739650,wheelchair_01,0.93,0.9916666666666667,0.4,0,0,0
1746740877,wheelchair_01,0.33,0.9583333333333334,0.4,0,0,0
1746741545,infusion_pump_01,0.5438298269542094,0.0,0.0,0,0,0
1746740650,bed_sensor_03,1.0,0.0,0.0,0,0,0
1746742924,wheelchair_01,0.45,0.9333333333333333,0.4,0,0,0
1746742275,ventilator_02,0.96,0.9552334281224155,0.0,0,0,0
1746741136,wheelchair_03,0.85,0.85,0.8,0,0,0
1746742465,wheelchair_01,0.66,0.9083333333333333,0.8,0,0,0
1746740582,infusion_pump_03,0.9421189096235156,0.0,0.0,0,0,0
1746741032,ecg_monitor_01,0.88,0.0,0.0,0,0,0
1746742075,wheelchair_01,0.57,0.8583333333333333,0.4,0,0,0
1746741903,ecg_monitor_02,0.84,0.0,0.0,0,0,0
1746741410,bed_sensor_03,1.0,0.0,0.0,0,0,0
1746740608,ventilator_01,0.6,0.7750293250317292,0.0,0,0,0
1746739656,ecg_monitor_02,0.8,0.0,0.0,0,0,0
1746740245,bed_sensor_02,0.0,0.0,0.0,0,0,0
1746739977,bed_sensor_03,1.0,0.0,0.0,0,0,0
1746740254,ventilator_03,0.88,0.8833835804642859,0.0,0,0,0
1746739719,ecg_monitor_01,0.8,0.0,0.0,0,0,0
1746739932,infusion_pump_02,0.5100637822299331,0.0,0.0,0,0,0
1746742033,ventilator_03,0.48,0.86634215306302,0.0,0,0,0
1746739644,ecg_monitor_03,0.67,0.0,0.0,0,0,0
1746739626,ecg_monitor_01,0.65,0.0,0.0,0,0,0
1746742857,infusion_pump_02,0.6819585018794302,0.0,0.0,0,0,0
1746741533,ecg_monitor_03,0.72,0.0,0.0,0,0,0
1746739679,ecg_monitor_01,0.68,0.0,0.0,0,0,0
1746741413,ventilator_03,0.48,0.9790337239082061,0.0,0,0,0
1746742185,ventilator_02,0.84,0.9332964340665026,0.0,0,0,0
1746740720,ventilator_01,1.0,0.6240790825155336,0.0,0,0,0
1746741921,infusion_pump_01,0.40496772656956603,0.0,0.0,0,0,0
1746740155,infusion_pump_03,0.6002066267892796,0.0,0.0,0,0,0
1746742374,bed_sensor_03,0.0,0.0,0.0,0,0,0
1746739790,infusion_pump_03,0.7841820321869848,0.0,0.0,0,0,0
1746742520,infusion_pump_02,0.9363474093214095,0.0,0.0,0,0,0
1746740695,bed_sensor_02,0.0,0.0,0.0,0,0,0
1746739781,wheelchair_03,0.48,0.925,0.2,0,0,0
1746742818,bed_sensor_02,0.0,0.0,0.0,0,0,0
1746740184,ecg_monitor_03,0.7,0.0,0.0,0,0,0
1746742289,wheelchair_03,0.28,0.9083333333333333,1.0,0,0,0
1746742725,ecg_monitor_03,0.7,0.0,0.0,0,0,0
1746739637,ecg_monitor_02,0.77,0.0,0.0,0,0,0
1746741586,ventilator_01,0.68,0.8380982372447062,0.0,0,0,0
1746742307,bed_sensor_02,1.0,0.0,0.0,0,0,0
1746741305,ecg_monitor_01,0.91,0.0,0.0,0,0,0
1746742153,wheelchair_03,0.93,0.8916666666666667,0.8,0,0,0
1746742230,bed_sensor_03,0.0,0.0,0.0,0,0,0
1746741316,ecg_monitor_01,0.9,0.0,0.0,0,0,0
1746739688,ventilator_01,0.56,0.8561669968153471,0.0,0,0,0
1746741766,infusion_pump_03,0.9327402415199059,0.0,0.0,0,0,0
1746742761,wheelchair_01,0.74,0.8333333333333334,0.8,0,0,0
1746742914,ventilator_01,0.52,0.7481654079673382,0.0,0,0,0
1746741069,infusion_pump_02,0.6575165478523857,0.0,0.0,0,0,0
1746742901,bed_sensor_03,0.0,0.0,0.0,0,0,0
1746739836,ecg_monitor_01,0.85,0.0,0.0,0,0,0
1746739695,ecg_monitor_03,0.65,0.0,0.0,0,0,0
1746741642,bed_sensor_01,0.0,0.0,0.0,0,0,0
1746742631,infusion_pump_02,0.652348811764622,0.0,0.0,0,0,0
1746740063,wheelchair_03,0.76,0.9916666666666667,0.4,0,0,0
1746740236,infusion_pump_03,0.5893565677531096,0.0,0.0,0,0,0
1746739630,ecg_monitor_01,0.92,0.0,0.0,0,0,0
1746740528,infusion_pump_02,0.25309243742399906,0.0,0.0,0,0,0
1746739774,ventilator_03,0.88,0.8962533360492052,0.0,0,0,0
1746739622,ventilator_02,0.92,0.8318540474286392,0.0,0,0,0
1746742021,bed_sensor_03,0.0,0.0,0.0,0,0,0
1746741988,infusion_pump_03,0.943854476212848,0.0,0.0,0,0,0
1746740937,ventilator_01,0.52,0.9313288538564107,0.0,0,0,0
1746741105,bed_sensor_01,0.0,0.0,0.0,0,0,0
1746742654,ecg_monitor_02,0.63,0.0,0.0,0,0,0
1746739943,ecg_monitor_02,0.69,0.0,0.0,0,0,0
1746739957,infusion_pump_03,0.39260019340806773,0.0,0.0,0,0,0
1746742039,ventilator_01,0.76,0.8956786793795212,0.0,0,0,0
1746741069,ecg_monitor_01,0.89,0.0,0.0,0,0,0
1746742175,ecg_monitor_02,0.91,0.0,0.0,0,0,0
1746741398,ventilator_01,0.96,0.608314013073727,0.0,0,0,0
1746739767,infusion_pump_01,0.8143413557117174,0.0,0.0,0,0,0
1746742208,infusion_pump_01,0.3297775657070959,0.0,0.0,0,0,0
1746742331,wheelchair_01,0.9,0.9166666666666666,0.4,0,0,0
1746739859,ventilator_01,0.88,0.8582093981815647,0.0,0,0,0
1746742776,ecg_monitor_01,0.84,0.0,0.0,0,0,0
1746742535,wheelchair_03,0.56,0.925,0.2,0,0,0
1746739791,bed_sensor_01,0.0,0.0,0.0,0,0,0
1746739628,bed_sensor_03,0.0,0.0,0.0,0,0,0
1746742982,bed_sensor_02,1.0,0.0,0.0,0,0,0
1746741477,ventilator_03,0.52,0.7395367414546161,0.0,0,0,0
