timestamp,device_id,r1,r2,r3,r4,r5,r6
1746670546,wheelchair_02,0.84,0.9,0.6,0,0,0
1746670704,ventilator_02,0.84,0.9510622218232645,0.0,0,0,0
1746668287,ecg_monitor_03,0.84,0.0,0.0,0,0,0
1746668853,infusion_pump_03,0.6147298998993544,0.0,0.0,0,0,0
1746668435,wheelchair_01,0.82,1.0,0.2,0,0,0
1746668946,ventilator_01,0.52,0.7644160466521565,0.0,0,0,0
1746668358,ventilator_01,0.56,0.9062551681133295,0.0,0,0,0
1746667661,ecg_monitor_02,1.0,0.0,0.0,0,0,0
1746668152,ventilator_02,0.76,0.6365515039700828,0.0,0,0,0
1746669724,ventilator_01,0.72,0.8020942784108195,0.0,0,0,0
1746670900,infusion_pump_03,0.417762186902171,0.0,0.0,0,0,0
1746668355,bed_sensor_03,1.0,0.0,0.0,0,0,0
1746669347,infusion_pump_01,0.4598184533046734,0.0,0.0,0,0,0
1746670538,infusion_pump_02,0.3865732971950288,0.0,0.0,0,0,0
1746669184,wheelchair_03,0.33,0.8583333333333333,1.0,0,0,0
1746671074,ecg_monitor_03,0.98,0.0,0.0,0,0,0
1746670244,ventilator_01,0.76,0.6420091505201712,0.0,0,0,0
1746668249,ecg_monitor_03,0.7,0.0,0.0,0,0,0
1746668305,wheelchair_01,0.79,0.9333333333333333,0.2,0,0,0
1746668897,ecg_monitor_01,0.93,0.0,0.0,0,0,0
1746670991,wheelchair_01,0.5,0.8833333333333333,0.4,0,0,0
1746667702,infusion_pump_01,0.21020259597644095,0.0,0.0,0,0,0
1746669131,wheelchair_01,1.0,0.8833333333333333,0.6,0,0,0
1746670331,ecg_monitor_01,0.66,0.0,0.0,0,0,0
1746668702,ecg_monitor_02,0.81,0.0,0.0,0,0,0
1746670728,wheelchair_02,0.26,0.925,0.4,0,0,0
1746670908,wheelchair_01,0.41,0.8916666666666667,0.8,0,0,0
1746668093,ventilator_02,0.6,0.9252147486539261,0.0,0,0,0
1746670654,ecg_monitor_03,0.84,0.0,0.0,0,0,0
1746668216,infusion_pump_03,0.8422494519305107,0.0,0.0,0,0,0
1746669491,bed_sensor_03,1.0,0.0,0.0,0,0,0
1746668390,ventilator_03,0.88,0.6734329509613616,0.0,0,0,0
1746668997,bed_sensor_02,1.0,0.0,0.0,0,0,0
1746671179,ventilator_01,0.8,0.6199054785667153,0.0,0,0,0
1746670775,ventilator_01,0.84,0.8181754666558291,0.0,0,0,0
1746669395,ventilator_01,0.96,0.8764570360431346,0.0,0,0,0
1746670285,ventilator_02,0.56,0.9740553090400594,0.0,0,0,0
1746668498,ventilator_01,0.76,0.7343525377219285,0.0,0,0,0
1746668799,ecg_monitor_02,0.83,0.0,0.0,0,0,0
1746670651,bed_sensor_03,1.0,0.0,0.0,0,0,0
1746670304,ventilator_02,0.48,0.7880363388902238,0.0,0,0,0
1746670785,wheelchair_01,0.84,0.8583333333333333,0.4,0,0,0
1746670777,ecg_monitor_03,0.93,0.0,0.0,0,0,0
1746669326,infusion_pump_01,0.2273315677295497,0.0,0.0,0,0,0
1746668835,wheelchair_02,0.32,1.0,0.8,0,0,0
1746670312,ecg_monitor_02,0.77,0.0,0.0,0,0,0
1746669314,ecg_monitor_01,0.93,0.0,0.0,0,0,0
1746670248,ventilator_01,0.6,0.7270582792644473,0.0,0,0,0
1746670121,ventilator_01,0.52,0.9979510567810554,0.0,0,0,0
1746670802,bed_sensor_03,0.0,0.0,0.0,0,0,0
1746670591,infusion_pump_03,0.45279233363997234,0.0,0.0,0,0,0
1746667827,bed_sensor_02,0.0,0.0,0.0,0,0,0
1746670612,ventilator_03,0.52,0.8144825857375833,0.0,0,0,0
1746670144,infusion_pump_03,0.2734755129445863,0.0,0.0,0,0,0
1746668117,bed_sensor_02,1.0,0.0,0.0,0,0,0
1746670698,infusion_pump_01,0.7348037356415429,0.0,0.0,0,0,0
1746671062,wheelchair_03,0.5,0.9666666666666667,1.0,0,0,0
1746671125,ecg_monitor_01,0.79,0.0,0.0,0,0,0
1746669714,bed_sensor_02,0.0,0.0,0.0,0,0,0
1746668938,ecg_monitor_02,0.67,0.0,0.0,0,0,0
1746668594,ventilator_02,0.64,0.6454800135418426,0.0,0,0,0
1746669781,ventilator_02,0.88,0.621114564670676,0.0,0,0,0
1746670172,infusion_pump_02,0.9254843751360916,0.0,0.0,0,0,0
1746668505,ecg_monitor_02,0.93,0.0,0.0,0,0,0
1746668313,ventilator_01,0.68,0.7456655697063936,0.0,0,0,0
1746668356,bed_sensor_03,1.0,0.0,0.0,0,0,0
1746668221,bed_sensor_02,1.0,0.0,0.0,0,0,0
1746668294,infusion_pump_03,0.3128632957234694,0.0,0.0,0,0,0
1746669304,bed_sensor_02,0.0,0.0,0.0,0,0,0
1746670162,ecg_monitor_01,0.84,0.0,0.0,0,0,0
1746668919,infusion_pump_03,0.28435875702203584,0.0,0.0,0,0,0
1746668223,ecg_monitor_02,0.82,0.0,0.0,0,0,0
1746670541,ventilator_03,0.76,0.9144084622599457,0.0,0,0,0
1746669032,infusion_pump_03,0.3407417229487459,0.0,0.0,0,0,0
1746670219,bed_sensor_02,1.0,0.0,0.0,0,0,0
1746670749,infusion_pump_02,0.4460670954634822,0.0,0.0,0,0,0
1746669715,ventilator_01,0.84,0.7889358641370069,0.0,0,0,0
1746668785,wheelchair_03,0.96,0.9666666666666667,0.4,0,0,0
1746668596,ventilator_02,0.52,0.8494503732974906,0.0,0,0,0
1746670777,infusion_pump_03,0.23813892234317102,0.0,0.0,0,0,0
1746668182,infusion_pump_03,0.5982198706148277,0.0,0.0,0,0,0
1746667802,infusion_pump_02,0.8863386073336369,0.0,0.0,0,0,0
1746667787,bed_sensor_03,1.0,0.0,0.0,0,0,0
1746669362,bed_sensor_01,0.0,0.0,0.0,0,0,0
1746670180,wheelchair_03,0.74,0.9166666666666666,0.2,0,0,0
1746669163,ventilator_03,0.6,0.7271149967947461,0.0,0,0,0
1746670640,ecg_monitor_03,0.72,0.0,0.0,0,0,0
1746670414,wheelchair_01,0.78,0.9916666666666667,1.0,0,0,0
1746669993,ventilator_03,0.84,0.7643922326420434,0.0,0,0,0
1746667957,wheelchair_03,0.56,0.9416666666666667,0.2,0,0,0
1746668795,ecg_monitor_03,0.74,0.0,0.0,0,0,0
1746669608,wheelchair_01,0.97,0.85,0.4,0,0,0
1746671134,bed_sensor_01,0.0,0.0,0.0,0,0,0
1746667914,bed_sensor_03,0.0,0.0,0.0,0,0,0
1746668811,ecg_monitor_03,0.7,0.0,0.0,0,0,0
1746669508,ecg_monitor_03,0.87,0.0,0.0,0,0,0
1746668150,infusion_pump_03,0.6352898283792993,0.0,0.0,0,0,0
1746668356,ecg_monitor_01,0.98,0.0,0.0,0,0,0
1746669588,ventilator_01,0.64,0.758363728854928,0.0,0,0,0
1746669247,infusion_pump_03,0.4168758751458291,0.0,0.0,0,0,0
1746669284,wheelchair_03,0.74,0.9,0.8,0,0,0
1746669206,infusion_pump_01,0.9038029827236419,0.0,0.0,0,0,0
1746668000,ecg_monitor_01,0.69,0.0,0.0,0,0,0
1746668978,ecg_monitor_02,0.88,0.0,0.0,0,0,0
1746670324,wheelchair_01,0.33,0.9416666666666667,0.6,0,0,0
1746669540,bed_sensor_01,1.0,0.0,0.0,0,0,0
1746667809,infusion_pump_01,0.46967718086883237,0.0,0.0,0,0,0
1746669281,ecg_monitor_01,0.66,0.0,0.0,0,0,0
1746670766,wheelchair_03,0.99,0.8916666666666667,0.8,0,0,0
1746668180,wheelchair_02,0.99,0.975,0.4,0,0,0
1746668573,bed_sensor_03,1.0,0.0,0.0,0,0,0
1746669191,wheelchair_03,0.96,0.925,1.0,0,0,0
1746669866,infusion_pump_01,0.4183031355275503,0.0,0.0,0,0,0
1746670800,ecg_monitor_01,0.64,0.0,0.0,0,0,0
1746669094,ecg_monitor_02,0.62,0.0,0.0,0,0,0
1746668329,ventilator_02,0.84,0.9997097518767414,0.0,0,0,0
1746669121,ecg_monitor_01,0.61,0.0,0.0,0,0,0
1746668213,bed_sensor_03,1.0,0.0,0.0,0,0,0
1746669979,wheelchair_01,0.46,0.975,0.2,0,0,0
1746668244,infusion_pump_02,0.5893686599385057,0.0,0.0,0,0,0
1746670289,ecg_monitor_01,0.81,0.0,0.0,0,0,0
1746670094,infusion_pump_02,0.4831348767325619,0.0,0.0,0,0,0
1746671009,ventilator_02,0.52,0.8379446910514098,0.0,0,0,0
1746667903,infusion_pump_02,0.9857970416662911,0.0,0.0,0,0,0
1746669388,ventilator_01,0.88,0.8418863279611698,0.0,0,0,0
1746668820,wheelchair_03,0.2,0.9,0.4,0,0,0
1746667847,infusion_pump_03,0.4741431709660847,0.0,0.0,0,0,0
1746668228,ecg_monitor_03,0.73,0.0,0.0,0,0,0
1746667762,ventilator_02,0.88,0.7079499718489244,0.0,0,0,0
1746671139,bed_sensor_01,0.0,0.0,0.0,0,0,0
1746670349,infusion_pump_02,0.3382140714886536,0.0,0.0,0,0,0
1746670518,wheelchair_02,0.91,0.9666666666666667,0.2,0,0,0
1746668396,bed_sensor_03,0.0,0.0,0.0,0,0,0
1746667923,infusion_pump_02,0.44239218438357797,0.0,0.0,0,0,0
1746668589,ecg_monitor_02,0.61,0.0,0.0,0,0,0
1746667986,bed_sensor_02,1.0,0.0,0.0,0,0,0
1746669920,bed_sensor_03,1.0,0.0,0.0,0,0,0
1746670574,wheelchair_02,0.49,0.975,0.8,0,0,0
1746670379,bed_sensor_02,1.0,0.0,0.0,0,0,0
1746670730,wheelchair_01,0.44,0.9916666666666667,0.4,0,0,0
1746670720,infusion_pump_02,0.6400203472867767,0.0,0.0,0,0,0
1746669130,ventilator_02,0.92,0.749808434093079,0.0,0,0,0
1746669977,ventilator_02,1.0,0.9469656464413426,0.0,0,0,0
1746668238,bed_sensor_01,0.0,0.0,0.0,0,0,0
1746670199,infusion_pump_02,0.9621472449185232,0.0,0.0,0,0,0
1746670516,bed_sensor_02,0.0,0.0,0.0,0,0,0
1746667707,bed_sensor_03,0.0,0.0,0.0,0,0,0
1746668498,bed_sensor_02,1.0,0.0,0.0,0,0,0
1746668269,ecg_monitor_02,0.8,0.0,0.0,0,0,0
1746669496,wheelchair_02,0.91,0.8333333333333334,0.4,0,0,0
1746668481,infusion_pump_03,0.5928853671019056,0.0,0.0,0,0,0
1746671157,infusion_pump_02,0.6230752686830825,0.0,0.0,0,0,0
1746669332,wheelchair_03,0.8,0.8333333333333334,0.2,0,0,0
1746670850,infusion_pump_03,0.3428320341477204,0.0,0.0,0,0,0
1746668550,infusion_pump_03,0.6173575367051928,0.0,0.0,0,0,0
1746669367,ventilator_01,0.6,0.6899331922921105,0.0,0,0,0
1746667827,ventilator_01,0.48,0.9701182403430715,0.0,0,0,0
1746670392,ecg_monitor_03,0.86,0.0,0.0,0,0,0
1746669073,ventilator_03,0.56,0.6275081093957267,0.0,0,0,0
1746670883,ventilator_02,0.88,0.6407142697833041,0.0,0,0,0
1746669294,wheelchair_01,0.23,0.925,0.4,0,0,0
1746670439,infusion_pump_02,0.3646170348212585,0.0,0.0,0,0,0
1746671017,bed_sensor_02,0.0,0.0,0.0,0,0,0
1746669763,infusion_pump_02,0.8541299706321095,0.0,0.0,0,0,0
1746670999,ecg_monitor_02,0.81,0.0,0.0,0,0,0
1746670525,wheelchair_02,0.41,0.9416666666666667,0.8,0,0,0
1746668383,bed_sensor_02,0.0,0.0,0.0,0,0,0
1746668966,ecg_monitor_03,0.61,0.0,0.0,0,0,0
1746670647,infusion_pump_03,0.41638689067729406,0.0,0.0,0,0,0
1746670095,wheelchair_02,0.26,0.975,0.4,0,0,0
1746668009,wheelchair_02,0.43,0.9,0.2,0,0,0
1746668170,wheelchair_02,0.97,0.9583333333333334,0.8,0,0,0
1746668587,infusion_pump_01,0.5314473592143526,0.0,0.0,0,0,0
1746668414,ecg_monitor_02,0.97,0.0,0.0,0,0,0
1746667997,bed_sensor_01,1.0,0.0,0.0,0,0,0
1746670583,infusion_pump_03,0.5959506529830876,0.0,0.0,0,0,0
1746667898,wheelchair_02,0.49,0.9583333333333334,0.2,0,0,0
1746668855,bed_sensor_03,0.0,0.0,0.0,0,0,0
1746669767,wheelchair_03,0.42,0.8666666666666667,0.8,0,0,0
1746668210,bed_sensor_02,0.0,0.0,0.0,0,0,0
1746670797,ventilator_03,0.64,0.93610922508329,0.0,0,0,0
1746668726,infusion_pump_01,0.4639917756575415,0.0,0.0,0,0,0
1746670580,bed_sensor_02,0.0,0.0,0.0,0,0,0
1746668552,wheelchair_02,0.28,0.875,0.6,0,0,0
1746669835,ventilator_03,0.84,0.8525775923920298,0.0,0,0,0
1746670342,ventilator_03,0.92,0.8868973810943602,0.0,0,0,0
1746669520,ecg_monitor_02,0.71,0.0,0.0,0,0,0
1746668352,ecg_monitor_02,0.88,0.0,0.0,0,0,0
1746670974,ecg_monitor_03,0.93,0.0,0.0,0,0,0
1746671023,infusion_pump_01,0.978875575822095,0.0,0.0,0,0,0
1746670602,bed_sensor_02,0.0,0.0,0.0,0,0,0
1746669806,ecg_monitor_03,0.77,0.0,0.0,0,0,0
1746670329,infusion_pump_02,0.9997256030402711,0.0,0.0,0,0,0
1746667965,wheelchair_01,0.76,0.9083333333333333,0.8,0,0,0
1746670548,ventilator_03,0.6,0.9847926618067283,0.0,0,0,0
1746668629,bed_sensor_03,0.0,0.0,0.0,0,0,0
1746667906,ecg_monitor_03,0.73,0.0,0.0,0,0,0
1746670928,bed_sensor_02,0.0,0.0,0.0,0,0,0
1746669151,infusion_pump_02,0.7008772942900265,0.0,0.0,0,0,0
1746669291,ecg_monitor_03,0.96,0.0,0.0,0,0,0
1746671145,wheelchair_03,0.69,0.925,0.8,0,0,0
1746670444,infusion_pump_03,0.5846670623419858,0.0,0.0,0,0,0
1746670438,ecg_monitor_02,0.84,0.0,0.0,0,0,0
1746669577,bed_sensor_02,0.0,0.0,0.0,0,0,0
1746670682,wheelchair_03,0.22,0.9416666666666667,0.8,0,0,0
1746671118,ventilator_01,0.76,0.7459230385021528,0.0,0,0,0
1746669697,infusion_pump_01,0.5082962050038116,0.0,0.0,0,0,0
1746668746,infusion_pump_02,0.898068403867764,0.0,0.0,0,0,0
1746670937,ventilator_02,0.72,0.7923382876204544,0.0,0,0,0
1746667785,infusion_pump_02,0.4386463042284434,0.0,0.0,0,0,0
1746670198,bed_sensor_03,1.0,0.0,0.0,0,0,0
1746671192,ecg_monitor_02,0.83,0.0,0.0,0,0,0
1746670325,ventilator_03,0.6,0.9801564361215074,0.0,0,0,0
1746669010,infusion_pump_02,0.8883115000227282,0.0,0.0,0,0,0
1746668538,infusion_pump_03,0.20797263452802206,0.0,0.0,0,0,0
1746667688,ecg_monitor_02,0.81,0.0,0.0,0,0,0
1746668257,bed_sensor_01,1.0,0.0,0.0,0,0,0
1746671010,infusion_pump_02,0.4199541309735011,0.0,0.0,0,0,0
1746669406,infusion_pump_02,0.2978827453411661,0.0,0.0,0,0,0
1746670124,ventilator_03,0.48,0.6447349787189255,0.0,0,0,0
1746668456,bed_sensor_01,0.0,0.0,0.0,0,0,0
1746668893,ventilator_01,0.6,0.618460013715029,0.0,0,0,0
1746668002,ventilator_03,1.0,0.7905947237298078,0.0,0,0,0
1746670383,wheelchair_02,0.48,0.8833333333333333,0.2,0,0,0
1746668426,bed_sensor_03,1.0,0.0,0.0,0,0,0
1746669905,ecg_monitor_02,0.78,0.0,0.0,0,0,0
1746669713,bed_sensor_03,0.0,0.0,0.0,0,0,0
1746671002,ecg_monitor_01,0.86,0.0,0.0,0,0,0
1746670259,bed_sensor_02,0.0,0.0,0.0,0,0,0
1746668161,infusion_pump_01,0.5529403504797034,0.0,0.0,0,0,0
1746670648,ecg_monitor_01,0.66,0.0,0.0,0,0,0
1746670817,ventilator_03,0.6,0.6203626425546338,0.0,0,0,0
1746670140,wheelchair_03,0.56,0.95,0.6,0,0,0
1746668112,infusion_pump_01,0.49522511139357833,0.0,0.0,0,0,0
1746667728,bed_sensor_02,1.0,0.0,0.0,0,0,0
1746668173,ventilator_01,0.64,0.6099275834829484,0.0,0,0,0
1746668104,ventilator_02,1.0,0.922888984723072,0.0,0,0,0
1746668634,infusion_pump_02,0.9888219789547935,0.0,0.0,0,0,0
1746668475,infusion_pump_02,0.6305592224657807,0.0,0.0,0,0,0
1746670872,wheelchair_01,0.43,0.95,0.6,0,0,0
1746668878,bed_sensor_03,0.0,0.0,0.0,0,0,0
1746670785,bed_sensor_02,1.0,0.0,0.0,0,0,0
1746670503,infusion_pump_01,0.27427899951049506,0.0,0.0,0,0,0
1746670417,ecg_monitor_01,0.88,0.0,0.0,0,0,0
1746669980,infusion_pump_02,0.9730335582755109,0.0,0.0,0,0,0
1746670241,infusion_pump_01,0.8147437234720596,0.0,0.0,0,0,0
1746671187,ventilator_02,0.48,0.981823869354235,0.0,0,0,0
1746669942,wheelchair_03,0.52,0.875,0.6,0,0,0
1746669487,wheelchair_01,0.22,0.8833333333333333,1.0,0,0,0
1746668655,ecg_monitor_03,0.97,0.0,0.0,0,0,0
1746671170,infusion_pump_01,0.6159615335492749,0.0,0.0,0,0,0
1746670193,wheelchair_03,0.83,0.9416666666666667,0.6,0,0,0
1746668722,wheelchair_02,0.78,0.8666666666666667,0.6,0,0,0
1746668039,ecg_monitor_01,0.83,0.0,0.0,0,0,0
1746669766,infusion_pump_03,0.6582910007142398,0.0,0.0,0,0,0
1746669399,infusion_pump_03,0.7832088008093792,0.0,0.0,0,0,0
1746669714,bed_sensor_02,0.0,0.0,0.0,0,0,0
1746667637,ventilator_03,0.96,0.8217902530058069,0.0,0,0,0
1746670237,bed_sensor_03,0.0,0.0,0.0,0,0,0
1746670591,ecg_monitor_03,0.68,0.0,0.0,0,0,0
1746668996,bed_sensor_01,0.0,0.0,0.0,0,0,0
1746671172,infusion_pump_03,0.723354983932987,0.0,0.0,0,0,0
1746669211,infusion_pump_03,0.9641851104737037,0.0,0.0,0,0,0
1746667711,ventilator_03,0.64,0.6362686628703291,0.0,0,0,0
1746669316,bed_sensor_02,1.0,0.0,0.0,0,0,0
1746669320,wheelchair_03,0.85,0.9333333333333333,0.2,0,0,0
1746671178,ecg_monitor_03,0.66,0.0,0.0,0,0,0
1746668297,infusion_pump_02,0.7246686180871492,0.0,0.0,0,0,0
1746669153,infusion_pump_01,0.9979333084747153,0.0,0.0,0,0,0
1746669610,bed_sensor_02,0.0,0.0,0.0,0,0,0
1746669644,wheelchair_03,0.68,0.9666666666666667,1.0,0,0,0
1746669708,ecg_monitor_02,0.95,0.0,0.0,0,0,0
1746668691,ventilator_03,0.96,0.8028531789496278,0.0,0,0,0
1746668256,ventilator_01,0.76,0.775091555293496,0.0,0,0,0
1746668314,bed_sensor_02,1.0,0.0,0.0,0,0,0
1746668288,ecg_monitor_03,0.79,0.0,0.0,0,0,0
1746670843,wheelchair_01,0.3,0.8333333333333334,0.8,0,0,0
1746670084,ecg_monitor_01,0.86,0.0,0.0,0,0,0
1746668853,ecg_monitor_01,0.75,0.0,0.0,0,0,0
1746670851,bed_sensor_01,1.0,0.0,0.0,0,0,0
1746667959,ventilator_02,0.92,0.8061893099998707,0.0,0,0,0
1746668626,wheelchair_01,0.88,1.0,0.2,0,0,0
1746670323,infusion_pump_02,0.6304994199350973,0.0,0.0,0,0,0
1746669954,bed_sensor_01,0.0,0.0,0.0,0,0,0
1746669648,wheelchair_03,0.71,0.9833333333333333,0.4,0,0,0
1746668765,wheelchair_03,0.99,0.9833333333333333,0.4,0,0,0
1746670663,infusion_pump_01,0.7739229198432059,0.0,0.0,0,0,0
1746669091,ventilator_02,0.76,0.9199880055295562,0.0,0,0,0
1746670387,ecg_monitor_02,0.64,0.0,0.0,0,0,0
1746671091,bed_sensor_02,1.0,0.0,0.0,0,0,0
1746669136,wheelchair_03,0.53,0.9166666666666666,0.6,0,0,0
1746669236,ventilator_02,0.6,0.7023508413541409,0.0,0,0,0
1746671101,infusion_pump_03,0.7947271931494256,0.0,0.0,0,0,0
1746670258,infusion_pump_03,0.412711010613975,0.0,0.0,0,0,0
1746669413,infusion_pump_03,0.4596906030517889,0.0,0.0,0,0,0
1746668332,wheelchair_02,0.56,0.9833333333333333,1.0,0,0,0
1746668187,wheelchair_02,0.51,0.9333333333333333,0.6,0,0,0
1746669805,infusion_pump_03,0.4782673484739917,0.0,0.0,0,0,0
1746669909,bed_sensor_01,1.0,0.0,0.0,0,0,0
1746669942,bed_sensor_02,0.0,0.0,0.0,0,0,0
1746671205,ventilator_03,0.6,0.795609517341642,0.0,0,0,0
1746669861,ventilator_02,0.96,0.6067269361235738,0.0,0,0,0
1746670277,ecg_monitor_01,0.97,0.0,0.0,0,0,0
1746667955,wheelchair_03,0.71,0.8583333333333333,0.6,0,0,0
1746671012,ventilator_03,0.88,0.988962326000599,0.0,0,0,0
1746668274,wheelchair_03,0.27,0.925,0.8,0,0,0
1746670215,ecg_monitor_02,0.87,0.0,0.0,0,0,0
1746668417,ecg_monitor_02,0.86,0.0,0.0,0,0,0
1746668070,infusion_pump_01,0.5309189616514572,0.0,0.0,0,0,0
1746667975,infusion_pump_01,0.4080410485949406,0.0,0.0,0,0,0
1746670867,infusion_pump_01,0.5154729826065126,0.0,0.0,0,0,0
1746671088,wheelchair_03,0.6,0.8666666666666667,0.6,0,0,0
1746668951,bed_sensor_03,1.0,0.0,0.0,0,0,0
1746668561,wheelchair_02,0.87,0.8666666666666667,0.2,0,0,0
1746670163,bed_sensor_03,0.0,0.0,0.0,0,0,0
1746669140,bed_sensor_02,0.0,0.0,0.0,0,0,0
1746671048,ecg_monitor_03,0.95,0.0,0.0,0,0,0
1746668180,wheelchair_03,0.61,0.85,0.8,0,0,0
1746668993,wheelchair_02,0.59,0.9166666666666666,0.2,0,0,0
1746670661,ecg_monitor_01,0.62,0.0,0.0,0,0,0
1746670599,wheelchair_02,0.55,0.975,0.2,0,0,0
1746670399,infusion_pump_02,0.4605856135498374,0.0,0.0,0,0,0
1746669202,ventilator_01,0.64,0.9899051592982102,0.0,0,0,0
1746667738,ventilator_03,0.88,0.7454517883469575,0.0,0,0,0
1746667747,ecg_monitor_01,0.87,0.0,0.0,0,0,0
1746670305,wheelchair_02,0.85,0.95,0.6,0,0,0
1746669245,bed_sensor_02,1.0,0.0,0.0,0,0,0
1746668488,infusion_pump_03,0.6545947552639626,0.0,0.0,0,0,0
1746668294,bed_sensor_02,0.0,0.0,0.0,0,0,0
1746669364,wheelchair_03,0.92,0.95,1.0,0,0,0
1746668333,wheelchair_02,0.5,0.8583333333333333,0.4,0,0,0
1746670852,wheelchair_03,0.66,0.9,0.8,0,0,0
1746671007,infusion_pump_03,0.42785935820689075,0.0,0.0,0,0,0
1746668952,infusion_pump_02,0.8941377800842223,0.0,0.0,0,0,0
1746671140,infusion_pump_01,0.39898145617192937,0.0,0.0,0,0,0
1746668957,ecg_monitor_02,0.89,0.0,0.0,0,0,0
1746669820,ecg_monitor_03,0.7,0.0,0.0,0,0,0
1746668023,wheelchair_02,0.81,0.9916666666666667,0.4,0,0,0
1746669755,wheelchair_01,0.84,0.925,0.6,0,0,0
1746670833,wheelchair_01,0.94,0.875,0.8,0,0,0
1746671205,ventilator_02,0.84,0.8890928085077889,0.0,0,0,0
1746671102,bed_sensor_03,1.0,0.0,0.0,0,0,0
1746668215,ecg_monitor_01,0.6,0.0,0.0,0,0,0
1746669310,infusion_pump_03,0.3344196207378083,0.0,0.0,0,0,0
